user_name,twitter_id,party_name,state,office_title,account_type,first_name,middle_name,last_name,suffix,status,collecting,showing,bioguide_id,gender,fec_candidate_id,district,branch
MattLarkin4WA,1199436553824751618,Republican,WA,House Candidate,campaign,Matt,"",Larkin,"",1,true,true,,M,H2WA08182,08,H
JesseJensenWA,1178677134690324487,Republican,WA,House Candidate,campaign,Jesse,"",Jensen,"",1,true,true,,M,H0WA08103,08,H
RebeccaforWA,3695759352,Democrat,WA,House Candidate,campaign,Rebecca,"",Parson,"",1,true,true,,F,H0WA06099,06,H
Vote4AnnMarie,1435079780555100160,Democrat,WA,House Candidate,campaign,Ann,Marie,Danimus,"",1,true,true,,F,H2WA05097,05,H
DougCongress,1455946314655559682,Democrat,WA,House Candidate,campaign,Doug,"",White,"",1,true,true,,M,H2WA04199,04,H
CoreyGibson,17684730,Republican,WA,House Candidate,campaign,Corey,"",Gibson,"",1,true,true,,M,H2WA14016,04,H
HSJForCongress,1367950205321179138,Republican,WA,House Candidate,campaign,Heidi,"",St. John,"",1,true,true,,F,H2WA03126,03,H
Matthew35928899,1384075566119198727,Republican,WA,House Candidate,campaign,Matthew,"",Overton,"",1,true,true,,M,H2WA03167,03,H
GreywolfJustin,1346913679300730880,Other,WA,House Candidate,campaign,Justin,"",Greywolf,"",1,true,true,,M,H2WA08190,08,H
Clancy4Congress,1395893624987136003,Republican,VA,House Candidate,campaign,Mike,"",Clancy,"",1,true,true,,M,H2VA11206,11,H
PaulLott,1367835552490356740,Republican,VA,House Candidate,campaign,Paul,"",Lott,"",1,true,true,,M,H2VA10166,10,H
JeanineLawsonVA,2458465326,Republican,VA,House Candidate,campaign,Jeanine,"",Lawson,"",1,true,true,,F,H2VA10182,10,H
TCoatesEllis,1067287428,Republican,VA,House Candidate,campaign,Theresa,Coates,Ellis,"",1,true,true,,F,H2VA10190,10,H
MonCarpioVA,1033191849509494784,Republican,VA,House Candidate,campaign,Monica,"",Carpio,"",1,true,true,,F,H2VA10174,08,H
Victoria4VA,319084814,Democrat,VA,House Candidate,campaign,Victoria,"",Virasingh,"",1,true,true,,F,H2VA08145,08,H
ReevesVA,124560631,Republican,VA,House Candidate,campaign,Bryce,"",Reeves,"",1,true,true,,M,H2VA10216,07,H
JohnMcGuire4VA,855406583924363264,Republican,VA,House Candidate,campaign,John,"",McGuire,"",1,true,true,,M,H2VA07196,07,H
TaylorKeeneyVA,48772103,Republican,VA,House Candidate,campaign,Taylor,"",Keeney,"",1,true,true,,F,H2VA07162,07,H
AmandaChaseVA,4824361443,Republican,VA,House Candidate,campaign,Amanda,"",Chase,"",1,true,true,,F,H2VA07204,07,H
JohnCastorani,1183872474640986112,Republican,VA,House Candidate,campaign,John,"",Castorani,"",1,true,true,,M,H2VA07154,07,H
DerrickforVA,1205985145007878145,Republican,VA,House Candidate,campaign,Derrick,"",Anderson,"",1,true,true,,M,H2VA07170,07,H
JoshforVirginia,1412861054162325504,Democrat,VA,House Candidate,campaign,Josh,"",Throneburg,"",1,true,true,,M,H2VA05091,05,H
LewisCombs2022,1422565014435770371,Democrat,VA,House Candidate,campaign,Lewis,"",Combs,"",1,true,true,,M,H2VA05083,05,H
TommyAltman,19691167,Republican,VA,House Candidate,campaign,Tommy,"",Altman,"",1,true,true,,M,H2VA02072,02,H
WinsomeSears,1218657174139932685,Republican,VA,State Candidate,campaign,Winsome,"",Sears,"",1,true,true,,F,"",00,""
brockpierce,29468585,Other,VT,Senate Candidate,campaign,Brock,"",Pierce,"",1,true,true,,M,S2VT00227,00,S
hueyforutah,3239970324,Republican,UT,House Candidate,campaign,Nick,"",Huey,"",1,true,true,,M,H2UT04080,04,H
JakeHunsaker,384918040,Republican,UT,House Candidate,campaign,Jake,"",Hunsaker,"",1,true,true,,M,H2UT04072,04,H
UTJasonPreston,1412836482830721028,Republican,UT,House Candidate,campaign,Jason,"",Preston,"",1,true,true,,M,H2UT03256,03,H
ErinRiderUtah,448583548,Republican,UT,House Candidate,campaign,Erin,"",Rider,"",1,true,true,,F,H2UT02456,02,H
EvanMcMullin,1051396218,Other,UT,Senate Candidate,campaign,Evan,"",McMullin,"",1,true,true,,M,S2UT00369,00,S
allyforutah,1408137554646298625,Republican,UT,Senate Candidate,campaign,Ally,"",Isom,"",1,true,true,,F,S2UT00344,00,S
beckyforutah,1396515707928473606,Republican,UT,Senate Candidate,campaign,Becky,"",Edwards,"",1,true,true,,F,S2UT00336,00,S
TexansForLopez,1392663003527532550,Republican,TX,House Candidate,campaign,Roland,"",Lopez,"",1,true,true,,M,H2TX07069,38,H
BGuilloryForTX,2180255784,Republican,TX,House Candidate,campaign,Brett,"",Guillory,"",1,true,true,,M,H2TX02367,38,H
EddieforTexas,21421710,Democrat,TX,House Candidate,campaign,Eddie,"",Rodriguez,"",1,true,true,,M,H2TX35136,35,H
GregCasar,1683515731,Democrat,TX,House Candidate,campaign,Greg,"",Casar,"",1,true,true,,M,H2TX35144,35,H
accionamerica,1971952117,Democrat,TX,House Candidate,campaign,Carlos,"",Quintanilla,"",1,true,true,,M,H2TX06186,33,H
JohnPorro4TX,1409993873917579266,Republican,TX,House Candidate,campaign,John,"",Porro,"",1,true,true,,M,H2TX32125,32,H
NathanDavisTX,1362648881658425345,Republican,TX,House Candidate,campaign,Nathan,"",Davis,"",1,true,true,,M,H2TX32141,32,H
garapati4texas,1187002520796880897,Republican,TX,House Candidate,campaign,Abhiram,"",Garapati,"",1,true,true,,M,H0TX31030,31,H
abelmulugheta,1448469556784152583,Democrat,TX,House Candidate,campaign,Abel,"",Mulugheta,"",1,true,true,,M,H2TX30145,30,H
TannyaforTexas,1400872906117332997,Democrat,TX,House Candidate,campaign,Tannya,"",Benavides,"",1,true,true,,F,H2TX28081,28,H
LtnConservative,17592142,Republican,TX,House Candidate,campaign,Andrew,"",Alvarez,"",1,true,true,,M,H2TX22134,27,H
derrikgay,1631556349,Democrat,TX,House Candidate,campaign,Derrik,"",Gay,"",1,true,true,,M,H2TX24148,24,H
Kathy4Congress,1460751515723829248,Democrat,TX,House Candidate,campaign,Kathy,"",Fragnoli,"",1,true,true,,F,H2TX24163,24,H
LiraForCongress,1394980117265453057,Democrat,TX,House Candidate,campaign,John,"",Lira,"",1,true,true,,M,H2TX23132,23,H
PoderConClaudia,1303481137562554369,Democrat,TX,House Candidate,campaign,Claudia,"",Zapata,"",1,true,true,,F,H2TX35128,21,H
DrRobertLowry,91290633,Republican,TX,House Candidate,campaign,Robert,"",Lowry,"",1,true,true,,M,H2TX21144,21,H
CherifGacis,1433526843198607363,Democrat,TX,House Candidate,campaign,Cherif,"",Gacis,"",1,true,true,,M,H2TX21169,21,H
coybranscum,808849223701643264,Democrat,TX,House Candidate,campaign,Coy,"",Branscum,"",1,true,true,,M,H2TX21177,21,H
CarmenMaMontiel,54806279,Republican,TX,House Candidate,campaign,Carmen,"",Montiel,"",1,true,true,,F,H2TX18207,18,H
AizarCavazosTX,1448065776121008133,Republican,TX,House Candidate,campaign,Aizar,"",Cavazos,"",1,true,true,,M,H2TX15120,15,H
Kat4District13,1378022598752223235,Democrat,TX,House Candidate,campaign,Kathleen,"",Brown,"",1,true,true,,F,H2TX13117,13,H
ryanjcatala,1420184003609563138,Republican,TX,House Candidate,campaign,Ryan,"",Catala,"",1,true,true,,M,H2TX12101,12,H
WhichardIv,1410463231999725571,Republican,TX,House Candidate,campaign,Taylor,M,Whichard,"",1,true,true,,M,H2TX08208,08,H
DanMcKaughanTX,1417848895976128513,Republican,TX,House Candidate,campaign,Dan,"",McKaughan,"",1,true,true,,M,H2TX08224,08,H
MLuttrellTX,1399793223388864514,Republican,TX,House Candidate,campaign,Morgan,"",Luttrell,"",1,true,true,,M,H2TX08182,08,H
CollinsforTX,2478913525,Republican,TX,House Candidate,campaign,Christian,"",Collins,"",1,true,true,,M,H2TX08273,08,H
for_teague,1278514055729360897,Republican,TX,House Candidate,campaign,Johnny,"",Teague,"",1,true,true,,M,H0TX09176,07,H
timthearmymedic,359137938,Republican,TX,House Candidate,campaign,Tim,"",Stroud,"",1,true,true,,M,H2TX07077,07,H
RepEllzey,1366523868253458437,Republican,TX,House Candidate,official,Jake,"",Ellzey,"",1,true,true,,M,H8TX06266,06,H
JakeEllzey,2178511998,Republican,TX,House Candidate,campaign,Jake,"",Ellzey,"",1,true,true,,M,H8TX06266,06,H
JamesBu74790136,1434193728655306762,Republican,TX,House Candidate,campaign,James,"",Buford,"",1,true,true,,M,H2TX06392,06,H
KCBailey2022,1399081999025967108,Democrat,TX,House Candidate,campaign,Kathleen,"",Bailey,"",1,true,true,,F,H2TX05238,05,H
docshelby2022,1357376307949101056,Democrat,TX,House Candidate,campaign,Doc,"",Shelby,"",1,true,true,,M,H2TX04116,04,H
IroghamaTX,594041308,Democrat,TX,House Candidate,campaign,Iro,C,Omere,"",1,true,true,,F,H2TX04124,04,H
RealSuzanneHarp,74038401,Republican,TX,House Candidate,campaign,Suzanne,"",Harp,"",1,true,true,,F,H2TX03282,03,H
sandeepfortexas,1430170672068767756,Democrat,TX,House Candidate,campaign,Sandeep,"",Srivastava,"",1,true,true,,M,H2TX03274,03,H
thejamesonellis,241682441,Republican,TX,House Candidate,campaign,Jameson,"",Ellis,"",1,true,true,,M,H2TX08158,02,H
_RaynaReid,80995559,Democrat,TX,House Candidate,campaign,Rayna,"",Reid,"",1,true,true,,F,H2TX02136,02,H
West4Texas,1149041709508124677,Republican,TX,Gubernatorial Candidate,campaign,Allen,"",West,"",1,true,true,,M,"",00,""
DonHuffines,1963156225,Republican,TX,Gubernatorial Candidate,campaign,Don,"",Huffines,"",1,true,true,,M,"",00,""
robbystarbuck,16523905,Republican,TN,House Candidate,campaign,Robby,"",Starbuck,"",1,true,true,,M,H2TN05321,05,H
Brooks4House,1306370635044708355,Republican,TN,House Candidate,campaign,Natisha,"",Brooks,"",1,true,true,,F,H2TN05347,05,H
adamsformayor,1369088697388392449,Democrat,TN,House Candidate,campaign,Matt,"",Adams,"",1,true,true,,M,H2TN03235,02,H
Harmon4Congress,22524054,Democrat,TN,House Candidate,campaign,Mark,"",Harmon,"",1,true,true,,M,H2TN02120,01,H
jbsmileyjr,932675237635903488,Democrat,TN,Gubernatorial Candidate,campaign,J,B,Smiley,Jr.,1,true,true,,M,"",00,""
LoraHubbel,57854872,Republican,SD,Gubernatorial Candidate,campaign,Lora,"",Hubbel,"",1,true,true,,F,"",00,""
SteveHaugaard,1460113745649319937,Republican,SD,Gubernatorial Candidate,campaign,Steve,"",Haugaard,"",1,true,true,,M,"",00,""
BrianBengs,1257761012704579590,Democrat,SD,Senate Candidate,campaign,Brian,"",Bengs,"",1,true,true,,M,S2SD00126,00,S
MarkMcBrideUS,1400464746722127892,Republican,SC,House Candidate,campaign,Mark,"",McBride,"",1,true,true,,M,H2SC07272,07,H
RussellFrySC,58784217,Republican,SC,House Candidate,campaign,Russell,"",Fry,"",1,true,true,,M,H2SC07280,07,H
GrahamAllen2022,1392539214357663745,Republican,SC,House Candidate,campaign,Graham,"",Allen,"",1,true,true,,M,H2SC07256,07,H
JOHNCHAPMANFOR1,1395103957891043335,Republican,SC,House Candidate,campaign,John,"",Chapman,"",1,true,true,,M,H2SC06118,06,H
pastormarkburns,39334221,Republican,SC,House Candidate,campaign,Mark,"",Burns,"",1,true,true,,M,H2SC04147,04,H
GeorgeAbuzeidSC,1455182996793925634,Republican,SC,House Candidate,campaign,George,"",Abuzeid,"",1,true,true,,M,H2SC04154,04,H
JuddForCongress,1433110075447648258,Democrat,SC,House Candidate,campaign,Judd,"",Larkins,"",1,true,true,,M,H2SC02182,02,H
KarrforCongress,1412561151234383875,Democrat,SC,House Candidate,campaign,Gregory,"",Karr,"",1,true,true,,M,H2SC02166,02,H
ingridcenturio3,2882613539,Republican,SC,House Candidate,campaign,Ingrid,"",Centurion,"",1,true,true,,F,H2SC01085,01,H
AnnieAndrewsMD,3698187494,Democrat,SC,House Candidate,campaign,Annie,"",Andrews,"",1,true,true,,F,H2SC01127,01,H
TJAllenSC,4673765809,Republican,SC,House Candidate,campaign,T,J,Allen,"",1,true,true,,M,H2SC01093,01,H
MiaforSC,241707015,Democrat,SC,Gubernatorial Candidate,campaign,Mia,"",McLeod,"",1,true,true,,F,"",00,""
henrymcmaster,16335288,Republican,SC,Gubernatorial Candidate,campaign,Henry,"",McMaster,"",1,true,true,,M,"",00,""
geterforsenate,1354877399247310850,Democrat,SC,Senate Candidate,campaign,Angela,"",Geter,"",1,true,true,,F,S2SC00111,00,S
SethMagaziner,1434052620,Democrat,RI,Gubernatorial Candidate,campaign,Seth,"",Magaziner,"",1,true,true,,M,"",00,""
NellieGorbea,1431976862,Democrat,RI,Gubernatorial Candidate,campaign,Nellie,"",Gorbea,"",1,true,true,,F,"",00,""
mattbrownRI,971390417169084417,Democrat,RI,Gubernatorial Candidate,campaign,Matt,"",Brown,"",1,true,true,,M,"",00,""
GovDanMcKee,158238919,Democrat,RI,Governor,official,Dan,"",McKee,"",1,true,true,,M,"",00,""
DanMcKeeRI,2177092988,Democrat,RI,Gubernatorial Candidate,campaign,Dan,"",McKee,"",1,true,true,,M,"",00,""
SummerForPA,917389190328877056,Democrat,PA,House Candidate,campaign,Summer,"",Lee,"",1,true,true,,F,H2PA18200,18,H
SteveIrwinPA,23343961,Democrat,PA,House Candidate,campaign,Steve,"",Irwin,"",1,true,true,,M,H2PA18218,18,H
RightisRightPA,1457655437902467076,Republican,PA,House Candidate,campaign,James,"",Tomshay,"",1,true,true,,M,H2PA17129,17,H
TriciaStaible,1443223284879958025,Republican,PA,House Candidate,campaign,Tricia,"",Staible,"",1,true,true,,F,H2PA17111,17,H
MeloySM,1264590672,Democrat,PA,House Candidate,campaign,Sean,"",Meloy,"",1,true,true,,M,H2PA17137,17,H
ChrisForPA,227073090,Democrat,PA,House Candidate,campaign,Chris,"",Deluzio,"",1,true,true,,M,H2PA17103,17,H
KevinDellicker,1371608117709041664,Republican,PA,House Candidate,campaign,Kevin,"",Dellicker,"",1,true,true,,M,H2PA07096,07,H
BobKennedyPA,1384586739046666242,Republican,PA,House Candidate,campaign,Bob,"",Kennedy,"",1,true,true,,M,H2PA06155,06,H
DaveGalluchPA,1397619328820862985,Republican,PA,House Candidate,campaign,David,"",Galluch,"",1,true,true,,M,H2PA05074,05,H
CN4PA4,1422886669619974149,Republican,PA,House Candidate,campaign,Christian,"",Nascimento,"",1,true,true,,M,H2PA04226,04,H
Gilbert45676603,1400829179000672266,Democrat,PA,House Candidate,campaign,Gilberto,"",Gonzalez,"",1,true,true,,M,H2PA02154,02,H
paulfermopa,1450901916356128773,Democrat,PA,House Candidate,campaign,Paul,"",Fermo,"",1,true,true,,M,H2PA01107,01,H
ashley_ehasz,1445858534143500288,Democrat,PA,House Candidate,campaign,Ashley,"",Ehasz,"",1,true,true,,F,H2PA01099,01,H
davewhiteforgov,1453373517823631373,Republican,PA,Gubernatorial Candidate,campaign,Dave,"",White,"",1,true,true,,M,"",00,""
jasontmonn,740289116126994432,Republican,PA,Gubernatorial Candidate,campaign,Jason,"",Monn,"",1,true,true,,M,"",00,""
McSwainPA,1331041980550352896,Republican,PA,Gubernatorial Candidate,campaign,Bill,"",McSwain,"",1,true,true,,M,"",00,""
ScottFMartin,183109619,Republican,PA,Gubernatorial Candidate,campaign,Scott,"",Martin,"",1,true,true,,M,"",00,""
VoteLaughlin,728574596115513344,Republican,PA,Gubernatorial Candidate,campaign,Dan,"",Laughlin,"",1,true,true,,M,"",00,""
Charlie_Gerow,747426367,Republican,PA,Gubernatorial Candidate,campaign,Charlie,"",Gerow,"",1,true,true,,M,"",00,""
VoteJoeGalePA,4711909186,Republican,PA,Gubernatorial Candidate,campaign,Joe,"",Gale,"",1,true,true,,M,"",00,""
guyciarrocchi,1431608684107472902,Republican,PA,House Candidate,campaign,Guy,"",Ciarrocchi,"",1,true,true,,M,H2PA06205,06,H
JoshShapiroPA,24209167,Democrat,PA,Gubernatorial Candidate,campaign,Josh,"",Shapiro,"",1,true,true,,M,"",00,""
CarlaHSands,892467658452484096,Republican,PA,Senate Candidate,campaign,Carla,"",Sands,"",1,true,true,,F,S2PA00554,00,S
Alex4USSenate,1366203899183587328,Democrat,PA,Senate Candidate,campaign,Alex,"",Khalil,"",1,true,true,,F,S2PA00406,00,S
sandvig_nate,1395495168741191682,Republican,OR,House Candidate,campaign,Nate,"",Sandvig,"",1,true,true,,M,H2OR05183,06,H
angelafororegon,1447025790713950213,Republican,OR,House Candidate,campaign,Angela,"",Plowhead,"",1,true,true,,F,H2OR06033,06,H
mattdwest,119070623,Democrat,OR,House Candidate,campaign,Matt,"",West,"",1,true,true,,M,H2OR06041,06,H
LorettaSmithOR,1407166266364895234,Democrat,OR,House Candidate,campaign,Loretta,"",Smith,"",1,true,true,,F,H2OR06017,06,H
AndreaRSalinas,4669604480,Democrat,OR,House Candidate,campaign,Andrea,"",Salinas,"",1,true,true,,F,H2OR06066,06,H
DrHarderOR,1458904772753297409,Democrat,OR,House Candidate,campaign,Kathleen,"",Harder,"",1,true,true,,F,H2OR06074,06,H
EastonVote,1406379931655761920,Democrat,OR,House Candidate,campaign,Kevin,"",Easton,"",1,true,true,,M,H2OR05191,06,H
LChavezDeRemer,4833263702,Republican,OR,House Candidate,campaign,Lori,"",Chavez-DeRemer,"",1,true,true,,F,H2OR05209,05,H
senbetsyjohnson,101273716,Other,OR,Gubernatorial Candidate,campaign,Betsy,"",Johnson,"",1,true,true,,F,"",00,""
MarcforOregon,1394036176105902086,Republican,OR,Gubernatorial Candidate,campaign,Marc,"",Thielman,"",1,true,true,,M,"",00,""
PJR4Oregon,1152041521035616256,Republican,OR,Gubernatorial Candidate,campaign,Paul,J,Romero,Jr.,1,true,true,,M,"",00,""
StanPulliam,56975266,Republican,OR,Gubernatorial Candidate,campaign,Stan,"",Pulliam,"",1,true,true,,M,"",00,""
DrBudPierce,585005675,Republican,OR,Gubernatorial Candidate,campaign,Bud,"",Pierce,"",1,true,true,,M,"",00,""
KerryMcQ4Oregon,1415433576443650052,Republican,OR,Gubernatorial Candidate,campaign,Kerry,"",McQuisten,"",1,true,true,,F,"",00,""
votehess22,1435642129951330305,Republican,OR,Gubernatorial Candidate,campaign,Nick,"",Hess,"",1,true,true,,M,"",00,""
Jessica4Oregon,968206336889520129,Republican,OR,Gubernatorial Candidate,campaign,Jessica,"",Gomez,"",1,true,true,,F,"",00,""
ForBridget,1415076817694773248,Republican,OR,Gubernatorial Candidate,campaign,Bridget,"",Barton,"",1,true,true,,F,"",00,""
TobiasRead,978870600511971328,Democrat,OR,Gubernatorial Candidate,campaign,Tobias,"",Read,"",1,true,true,,M,"",00,""
CaseyKulla,969311383052476416,Democrat,OR,Gubernatorial Candidate,campaign,Casey,"",Kulla,"",1,true,true,,M,"",00,""
NickKristof,17004618,Democrat,OR,Gubernatorial Candidate,campaign,Nick,"",Kristof,"",1,true,true,,M,"",00,""
NickForOregon,1449061744572342284,Democrat,OR,Gubernatorial Candidate,campaign,Nick,"",Kristof,"",1,true,true,,M,"",00,""
Tina4Oregon,1432488460498051073,Democrat,OR,Gubernatorial Candidate,campaign,Tina,"",Kotek,"",1,true,true,,F,"",00,""
BeebeForOregon,1388170142832603145,Republican,OR,Senate Candidate,campaign,Jason,"",Beebe,"",1,true,true,,M,S2OR00135,00,S
DarinHarbickOre,1432403396842045441,Republican,OR,Senate Candidate,campaign,Darin,"",Harbick,"",1,true,true,,M,S2OR00168,00,S
madisonhornok,1446580126712487936,Democrat,OK,Senate Candidate,campaign,Madison,"",Horn,"",1,true,true,,F,S2OK00152,00,S
MaxMillerOH,1148299267481563138,Republican,OH,House Candidate,campaign,Max,"",Miller,"",1,true,true,,M,H2OH16051,07,H
dankilgoreOH,1179031142114234374,Democrat,OH,House Candidate,campaign,Daniel,"",Kilgore,"",1,true,true,,M,H0OH15131,15,H
MikeCareyOH15,1393186215466254336,Republican,OH,House Candidate,campaign,Mike,"",Carey,"",1,true,true,,M,H2OH15228,15,H
PatrickAwtrey,1450498848040763392,Republican,OH,House Candidate,campaign,Patrick,"",Awtrey,"",1,true,true,,M,H2OH14106,14,H
OhioEricJones,1432509814337257475,Democrat,OH,House Candidate,campaign,Eric,S,Jones,"",1,true,true,,M,H2OH13215,13,H
ninaturner,188793260,Democrat,OH,House Candidate,campaign,Nina,"",Turner,"",1,true,true,,F,H2OH11151,11,H
ShontelMBrown,20609133,Democrat,OH,House Candidate,campaign,Shontel,M,Brown,"",1,true,true,,F,H2OH11169,11,H
baxterstapleton,37086474,Democrat,OH,House Candidate,campaign,Baxter,"",Stapleton,"",1,true,true,,M,H2OH10252,10,H
mattshoeusa,1355957004616036352,Republican,OH,House Candidate,campaign,Matt,"",Shoemaker,"",1,true,true,,M,H2OH07175,07,H
nanwhaley,40296465,Democrat,OH,Gubernatorial Candidate,campaign,Nan,"",Whaley,"",1,true,true,,F,"",00,""
JohnCranley,364243120,Democrat,OH,Gubernatorial Candidate,campaign,John,"",Cranley,"",1,true,true,,M,"",00,""
Stephen_Faris,719573336381067264,Other,OH,Senate Candidate,campaign,Stephen,"",Faris,"",1,true,true,,M,S8OH00144,00,S
LaShondraTinsl1,1363879644504686592,Democrat,OH,Senate Candidate,campaign,LaShondra,"",Tinsley,"",1,true,true,,F,S2OH00493,00,S
Bruce_OConnell,1411683381407014924,Republican,NC,House Candidate,campaign,Bruce,"",O'Connell,"",1,true,true,,M,H2NC11221,14,H
GashForCongress,1397659858372116486,Democrat,NC,House Candidate,campaign,Eric,"",Gash,"",1,true,true,,M,H2NC11205,14,H
JayCareyNC,1360728203673894913,Democrat,NC,House Candidate,campaign,Jay,"",Carey,"",1,true,true,,M,H2NC11189,14,H
NayteClick,1314028535334526982,Democrat,NC,House Candidate,campaign,Nathan,"",Click,"",1,true,true,,M,H2NC14027,13,H
Ward4NC,1450257532765736963,Democrat,NC,House Candidate,campaign,Ashley,"",Ward,"",1,true,true,,F,H2NC04135,06,H
VoteVillaverde,1443983411526475801,Republican,NC,House Candidate,campaign,Christine,"",Villaverde,"",1,true,true,,F,H2NC08235,10,H
CharlesGrahamNC,1294053839440695297,Democrat,NC,House Candidate,campaign,Charles,"",Graham,"",1,true,true,,M,H2NC09183,08,H
KentKeirseyNC,1392974920313982981,Republican,NC,House Candidate,campaign,Kent,"",Keirsey,"",1,true,true,,M,H2NC13193,07,H
Haff4NC,1399925399337975809,Republican,NC,House Candidate,campaign,Grayson,"",Haff,"",1,true,true,,M,H2NC13177,07,H
Boykin4Congress,1396070093076013060,Republican,NC,House Candidate,campaign,Peter,"",Boykin,"",1,true,true,,M,H2NC13169,07,H
